Date,total_trades,total_volume,win_rate,avg_closedPnL,avg_size,avg_execution_price,timestamp,value,classification,sentiment_num
2024-08-10,88,11339.27659695112,0.0,0.0,1768.9543132954545,1.8675185526136362,1723267800,40,Fear,0.0
2024-08-11,24,44230.218423,0.16666666666666666,35.32402583333334,3980.1769375000003,892.9076233333334,1723354200,39,Fear,0.0
2024-08-12,48,54167.3325293208,0.125,17.88896875,1238.82256675,855.5521279583332,1723440600,25,Fear,0.0
2024-08-13,23,20797.882690046135,0.34782608695652173,9.220913913043479,6422.255778418262,458.5604338260869,1723527000,31,Fear,0.0
2024-08-14,25,66710.01885611855,0.2,86.75606052,2945.20819296,971.82196148,1723613400,30,Fear,0.0
2024-08-15,12,1522.367833,0.0,0.0,3929.25,0.032253416666666666,1723699800,29,Fear,0.0
2024-08-16,35,166382.806193,0.08571428571428572,23.578015542857145,1960.986538857143,13243.149667228572,1723786200,27,Fear,0.0
2024-08-17,30,30248.943302,0.0,-9.609437100000001,5956.195000000001,0.17191166666666666,1723872600,25,Fear,0.0
2024-08-18,15,62804.47477449648,0.8,20.480125866666665,1.5819203686666665,2467.2810786666664,1723959000,31,Fear,0.0
2024-08-19,8,100315.03385,0.625,42.462447874999995,0.2143725,58542.625,1724045400,28,Fear,0.0
2024-08-20,12,49914.79692,0.08333333333333333,16.050237,673.0766666666667,1739.2645333333332,1724131800,30,Fear,0.0
2024-08-21,145,104990.427218,0.3724137931034483,4.525523620689655,307.5029110344828,141.46601248275863,1724218200,26,Fear,0.0
2024-08-23,10,63509.55795,0.3,100.53052699999999,2.3667000000000002,2683.83,1724391000,34,Fear,0.0
2024-08-24,7,34999.670079999996,0.0,0.0,0.8197685714285715,46230.142857142855,1724477400,56,Greed,1.0
2024-08-25,17,21950.275498,0.0,0.0,3244.9103688235296,19585.087261176468,1724563800,54,Neutral,0.5
2024-08-26,6,92611.27523,0.3333333333333333,38.539486333333336,23.494033333333334,2263.875,1724650200,55,Greed,1.0
2024-08-27,50,70250.16057617421,0.0,0.0,1749.7648236,372.7858502784,1724736600,48,Neutral,0.5
2024-08-28,9,71160.08737,0.2222222222222222,148.15107166666667,2.2084722222222224,15309.777777777777,1724823000,30,Fear,0.0
2024-08-29,1,9995.8488,0.0,0.0,0.1644,60802.0,1724909400,29,Fear,0.0
2024-08-30,6,37233.242888535875,0.16666666666666666,42.744,908.1710073999999,11097.769382833334,1724995800,34,Fear,0.0
2024-08-31,34,107507.43109782883,0.35294117647058826,0.3200823823529412,686.9230682352942,11030.937086423235,1725082200,29,Fear,0.0
2024-09-01,12,12359.663834683,0.4166666666666667,11.452757750000002,487.2467616666666,44.57331249999999,1725168600,26,Fear,0.0
2024-09-02,2,30000.424769999998,0.0,0.0,6.18285,2426.1,1725255000,26,Fear,0.0
2024-09-04,34,131480.94938499999,0.14705882352941177,31.346621529411763,1535.5995032352942,5402.028013264706,1725427800,27,Fear,0.0
2024-09-05,1,0.8427951946369999,0.0,0.0,10818.93703,7.79e-05,1725514200,29,Fear,0.0
2024-09-06,42,39047.114830000006,0.0,-26.306113452380952,34.51507380952381,215.73034285714286,1725600600,22,Extreme Fear,0.0
2024-09-08,1,0.10981749839999999,0.0,0.0,0.93414,0.11756,1725773400,29,Fear,0.0
2024-09-09,2,4014.42,0.0,0.0,174540.0,0.0115,1725859800,26,Fear,0.0
2024-09-10,3,2547.28609,0.0,-73.24321966666666,22224.58736666667,1557.6705000000002,1725946200,33,Fear,0.0
2024-09-11,1,0.5380624473,0.0,0.0,35870.82982,1.5e-05,1726032600,37,Fear,0.0
2024-09-14,11,1014.8075296319199,0.0,0.0,8032.57604,0.010652363636363637,1726291800,50,Neutral,0.5
2024-09-18,145,13633.51601,0.0,-6.059895131034483,564.1103448275862,3.120756620689655,1726637400,45,Neutral,0.5
2024-09-19,19,1521.854026,0.0,0.0,4302.0,0.9843423684210526,1726723800,49,Neutral,0.5
2024-09-20,16,332873.40741,0.5,599.0646425,475.208815625,17153.90225,1726810200,54,Neutral,0.5
2024-09-21,23,165648.14804,1.0,1572.416057826087,1675.3695652173913,4.30038695652174,1726896600,54,Neutral,0.5
2024-09-22,3,19999.737970000002,0.0,0.0,0.10632333333333333,62701.0,1726983000,52,Neutral,0.5
2024-09-23,2,40334.29548,0.5,167.380398,0.31675,63672.0,1727069400,50,Neutral,0.5
2024-09-24,10,7118.647723,0.0,0.0,3694.3229999999994,0.4286068,1727155800,54,Neutral,0.5
2024-09-25,9,52754.136719999995,0.0,0.0,74.4776211111111,42295.14844444444,1727242200,59,Greed,1.0
2024-09-26,8,113711.927413,0.25,54.976564125,1042.8475975000001,24173.9921375,1727328600,50,Neutral,0.5
2024-09-27,56,126097.029356,0.0,0.0,114.53559517857141,11807.956114285715,1727415000,61,Greed,1.0
2024-09-28,4,29199.208700000003,0.0,0.0,1779.8300000000002,4.101,1727501400,64,Greed,1.0
2024-09-30,106,214670.00032,0.04716981132075472,25.571946113207545,86.68551886792451,6063.712550943396,1727674200,61,Greed,1.0
2024-10-01,4,139954.32129,0.0,0.0,0.56409,62044.5,1727760600,50,Neutral,0.5
2024-10-02,4,99954.34189,0.0,0.0,0.4102475,60911.0,1727847000,42,Fear,0.0
2024-10-03,9,132935.701832,0.3333333333333333,11.152864666666666,419.77671,26799.238066666665,1727933400,37,Fear,0.0
2024-10-04,1,0.33810461189999996,0.0,0.0,307.367829,0.0011,1728019800,41,Fear,0.0
2024-10-05,37,605605.7145409533,0.6486486486486487,155.86924032432432,61.5911734054054,60568.594601856756,1728106200,49,Neutral,0.5
2024-10-06,22,300130.58184,0.22727272727272727,5.9312308636363635,0.2190022727272727,62166.40909090909,1728192600,50,Neutral,0.5
2024-10-07,21,219984.64516000001,0.0,0.0,0.16447142857142857,63684.42857142857,1728279000,50,Neutral,0.5
2024-10-08,36,434584.1281958693,0.9166666666666666,149.90407327777777,11.514726416666667,58825.33341509444,1728365400,49,Neutral,0.5
2024-10-09,14,220399.92491,0.21428571428571427,28.290194285714286,0.25424285714285716,61800.92857142857,1728451800,49,Neutral,0.5
2024-10-10,16,300024.33151,0.0,0.0,0.315561875,59323.25,1728538200,39,Fear,0.0
2024-10-11,26,488904.16735649866,0.6923076923076923,341.74336450000004,173.86945692307694,59195.38462157692,1728624600,32,Fear,0.0
2024-10-12,10,159713.39476,0.7,54.155471,0.254599,62726.0,1728711000,49,Neutral,0.5
2024-10-13,10,60002.41658999999,0.0,0.0,0.095706,62778.2,1728797400,50,Neutral,0.5
2024-10-14,5,61916.017750000006,1.0,382.72391600000003,0.191412,64693.8,1728883800,48,Neutral,0.5
2024-10-15,7,81173.36482999999,0.5714285714285714,167.17515371428573,0.17436857142857143,66652.28571428571,1728970200,65,Greed,1.0
2024-10-16,11,80229.16954,0.2727272727272727,19.95280690909091,0.10793818181818181,67576.54545454546,1729056600,73,Greed,1.0
2024-10-17,9,140531.75086,0.1111111111111111,4.0127733333333335,0.23256222222222223,67400.11111111111,1729143000,71,Greed,1.0
2024-10-18,6,120331.43022,0.8333333333333334,55.536523499999994,0.2982916666666667,67397.0,1729229400,73,Greed,1.0
2024-10-19,4,99996.86605000001,0.0,0.0,0.365985,68391.25,1729315800,72,Greed,1.0
2024-10-20,96,176447.874719,0.11458333333333333,4.05370621875,543.7422541666666,4280.33074875,1729402200,73,Greed,1.0
2024-10-21,173,324118.01302,0.3930635838150289,14.248066843930635,633.2422891907514,4316.762150867052,1729488600,72,Greed,1.0
2024-10-22,3,60000.3603,0.0,0.0,0.2983,67047.0,1729575000,70,Greed,1.0
2024-10-23,18,210006.05804,0.0,-2.5827745,3.07934,30954.322222222225,1729661400,71,Greed,1.0
2024-10-25,30,427883.18564,0.7,441.19540236666666,266.86493133333335,56633.085333333336,1729834200,72,Greed,1.0
2024-10-27,4,90664.40483,0.75,166.66557699999998,0.3346175,67737.75,1730007000,74,Greed,1.0
2024-10-28,13,121495.23672,0.3076923076923077,12.867704769230771,475.4426884615385,52838.49888384615,1730093400,72,Greed,1.0
2024-10-29,53,613267.82764,0.05660377358490566,15.11643162264151,119.01240245283019,51081.13156396226,1730179800,72,Greed,1.0
2024-10-30,25,11830.848523,0.28,0.36600091999999995,653.5925560000001,646.6885008,1730266200,77,Extreme Greed,1.0
2024-10-31,48,896173.3526710001,0.7083333333333334,25.292579395833332,142.73490770833334,42753.894183125,1730352600,77,Extreme Greed,1.0
2024-11-01,23,260981.03281,0.2608695652173913,45.238075478260875,2519.099794347826,27379.532136956524,1730439000,75,Extreme Greed,1.0
2024-11-02,2,39999.9936,0.0,0.0,0.29036,68880.0,1730525400,72,Greed,1.0
2024-11-03,6,129055.6699,0.0,0.0,21569.436363333334,45208.04899166667,1730611800,74,Greed,1.0
2024-11-04,36,451811.99086,0.6388888888888888,77.76140205555555,3595.035491666667,49681.014294444445,1730698200,70,Greed,1.0
2024-11-05,10,200627.22152,0.5,67.8475928,0.296249,67511.4,1730784600,70,Greed,1.0
2024-11-06,15,123906.91204000001,0.4666666666666667,187.85581533333334,778.91158,58370.23423933333,1730871000,70,Greed,1.0
2024-11-07,113,111335.248923,0.5309734513274337,39.764187044247784,1173.1461306194692,1338.6989985840708,1730957400,77,Extreme Greed,1.0
2024-11-08,39,270700.42376000003,0.15384615384615385,-1.6516292564102582,205.80929333333333,46749.91446666667,1731043800,75,Extreme Greed,1.0
2024-11-09,86,193384.397206,0.22093023255813954,1.196615581395349,895.6150837209303,8015.27303244186,1731130200,75,Extreme Greed,1.0
2024-11-10,173,413636.714386,0.2947976878612717,5.728984589595376,4858.5429808670515,22619.335545589594,1731216600,78,Extreme Greed,1.0
2024-11-11,373,1570572.268259,0.24664879356568364,18.09552545844504,8178.491698445041,6882.198738908847,1731303000,76,Extreme Greed,1.0
2024-11-12,171,1226354.4955799999,0.19883040935672514,20.435084175438597,844.6342376608188,33638.82797450292,1731389400,80,Extreme Greed,1.0
2024-11-13,48,515336.40695100004,0.5625,163.46671404166668,1689.935759791667,46411.560992520834,1731475800,84,Extreme Greed,1.0
2024-11-14,110,1008361.796498,0.2545454545454545,41.4864475,47175.091261272726,33402.97117528182,1731562200,88,Extreme Greed,1.0
2024-11-15,149,1427858.505675,0.3691275167785235,27.790204281879195,146.12929852348992,47181.7405247651,1731648600,80,Extreme Greed,1.0
2024-11-16,157,303296.101346,0.3057324840764331,17.640266936305732,1043.2134256050956,8005.464557764331,1731735000,86,Extreme Greed,1.0
2024-11-17,209,1215987.528332,0.23444976076555024,4.224762129186603,567.772894784689,13599.930072669855,1731821400,90,Extreme Greed,1.0
2024-11-18,346,2084339.59982066,0.3583815028901734,12.921431176300578,2204.769936734104,13431.133118797688,1731907800,83,Extreme Greed,1.0
2024-11-19,305,628031.1904862984,0.4918032786885246,9.699242593442623,2023.4159422622952,15993.576337872131,1731994200,90,Extreme Greed,1.0
2024-11-20,550,1999514.154817,0.3981818181818182,7.654714358181818,6103.909029581818,9792.793397765454,1732080600,83,Extreme Greed,1.0
2024-11-21,535,598300.558755,0.308411214953271,3.1634222261682243,11826.205131233646,7300.062138975701,1732167000,82,Extreme Greed,1.0
2024-11-22,679,1646713.6355,0.3078055964653903,-26.664721085419732,10108.91385544919,9893.695111284242,1732253400,94,Extreme Greed,1.0
2024-11-23,363,516245.725623,0.3526170798898072,7.993200104683195,5105.498280275482,4723.455523900826,1732339800,93,Extreme Greed,1.0
2024-11-24,172,664952.281453,0.26744186046511625,5.497385965116279,2059.962264476744,19953.478843476743,1732426200,80,Extreme Greed,1.0
2024-11-25,255,937410.852452,0.4117647058823529,21.66172836862745,2082.7371719215685,14680.957598172548,1732512600,82,Extreme Greed,1.0
2024-11-26,302,1146902.403842,0.2913907284768212,3.6251965529801327,6647.971826821192,10192.743361337749,1732599000,79,Extreme Greed,1.0
2024-11-27,213,1444242.525653,0.3474178403755869,-12.462420812206572,1803.0633678403756,19940.432149488264,1732685400,75,Extreme Greed,1.0
2024-11-28,332,1894225.11699,0.32831325301204817,-382.75722766566264,92.07571469879518,4420.7387338072285,1732771800,77,Extreme Greed,1.0
2024-11-29,393,794262.90333934,0.48854961832061067,449.98726247328244,1740.3669825954198,1859.8201062210942,1732858200,78,Extreme Greed,1.0
2024-11-30,373,1732193.6593480066,0.42091152815013405,100.04475474530831,727.0723255344503,3435.1424477873725,1732944600,84,Extreme Greed,1.0
2024-12-01,416,814711.9570724809,0.53125,98.28453003365385,8557.978933701948,6389.235122030456,1733031000,81,Extreme Greed,1.0
2024-12-02,270,585243.4758392512,0.4074074074074074,68.48001597407408,781.3549586666667,6137.360651434223,1733117400,80,Extreme Greed,1.0
2024-12-03,374,1084666.510653,0.4304812834224599,63.03887509358289,671.7823864171123,2354.399729529412,1733203800,76,Extreme Greed,1.0
2024-12-04,319,769287.6978940717,0.46394984326018807,918.1561599404388,42272.5335437379,3922.991142316614,1733290200,78,Extreme Greed,1.0
2024-12-05,456,1256750.7987900001,0.4232456140350877,156.96078615789474,165.85519708333334,4881.7428253070175,1733376600,84,Extreme Greed,1.0
2024-12-06,403,3471019.3051,0.23325062034739455,-229.83782604218362,269.6690576674938,15604.850347196028,1733463000,72,Greed,1.0
2024-12-07,304,451733.35789760563,0.4309210526315789,282.5864442993421,4247.281003591382,1359.7200135328949,1733549400,75,Extreme Greed,1.0
2024-12-08,420,932939.660374,0.3619047619047619,38.014127228571425,2215.127885952381,1787.932218347619,1733635800,79,Extreme Greed,1.0
2024-12-09,539,983949.726508,0.31910946196660483,11.708659881261596,316.0425636549165,3534.2818935269015,1733722200,78,Extreme Greed,1.0
2024-12-10,1596,3150423.8495111354,0.5870927318295739,24.640206911654136,1797.987154344173,2885.2128903966163,1733808600,78,Extreme Greed,1.0
2024-12-11,1221,2194098.364461,0.7125307125307125,261.30348420720725,304.5544205651106,4356.6742505249795,1733895000,74,Greed,1.0
2024-12-12,1932,4557189.73703446,0.6997929606625258,310.1199767122153,850.9996146169772,2265.6843708274846,1733981400,83,Extreme Greed,1.0
2024-12-13,1173,2880824.535528,0.40153452685422,27.22583268968457,467.88356279624895,4577.503724812446,1734067800,76,Extreme Greed,1.0
2024-12-14,1235,2369561.7912950674,0.47368421052631576,135.87157833522267,303.7040612677733,2159.9074581732793,1734154200,83,Extreme Greed,1.0
2024-12-15,1697,2583269.80463575,0.24572775486152032,57.4692488385386,490.8310433942251,1595.8074837011786,1734240600,80,Extreme Greed,1.0
2024-12-16,1055,2740808.9615622945,0.5071090047393365,158.07994704549765,155.09748464952605,3014.2459456306633,1734327000,83,Extreme Greed,1.0
2024-12-17,1941,5233597.723958275,0.4363730036063885,113.13307839876352,805.489355088135,1052.0018582095724,1734413400,87,Extreme Greed,1.0
2024-12-18,1429,3798887.0894005722,0.36599020293911827,9.575223703988803,592.0124681672918,5035.001314213366,1734499800,81,Extreme Greed,1.0
2024-12-19,3339,8241709.511445015,0.6148547469302186,18.79125621024259,3217.0077668654776,2950.7475688442946,1734586200,75,Extreme Greed,1.0
2024-12-20,2488,7681274.81126886,0.5558681672025724,102.47976689670418,685.3370861857517,1281.1534623320258,1734672600,74,Greed,1.0
2024-12-21,1681,4382875.0773546,0.5496728138013087,89.24578415050566,83.86349724568709,3657.2952470862583,1734759000,73,Greed,1.0
2024-12-22,774,3087320.219224,0.4354005167958656,455.03509557235145,446.33566662790696,1463.3598931589147,1734845400,73,Greed,1.0
2024-12-23,2347,6771878.43537355,0.2901576480613549,-12.53967898466127,305.0573126501917,1741.0217452281254,1734931800,70,Greed,1.0
2024-12-24,338,1767036.1242604079,0.33727810650887574,43.827751822485205,3698.934809200976,11362.672453045592,1735018200,73,Greed,1.0
2024-12-25,208,347889.27224130736,0.30288461538461536,3.637774264423076,704.1232302884616,3392.6270428030766,1735104600,73,Greed,1.0
2024-12-26,697,2205242.687897,0.5136298421807748,86.41124780774749,916.5829964849354,4755.660897423242,1735191000,79,Extreme Greed,1.0
2024-12-27,260,347912.9494670144,0.4230769230769231,10.280042442307693,488.23958428523076,13201.857670753847,1735277400,74,Greed,1.0
2024-12-28,161,281555.105363,0.22981366459627328,5.842693310559007,124.71931689440994,4138.285644782609,1735363800,72,Greed,1.0
2024-12-29,201,344628.494552,0.31840796019900497,14.348596651741294,590.978013681592,7062.877761626865,1735450200,73,Greed,1.0
2024-12-30,304,1073865.740501,0.39473684210526316,29.637296503289473,611.8233510197368,12587.64033930592,1735536600,65,Greed,1.0
2024-12-31,306,877164.63378,0.3006535947712418,17.794159509803922,20454.671761111113,28739.599964186276,1735623000,64,Greed,1.0
2025-01-01,96,282582.080708,0.3020833333333333,-99.25068067708334,361.94783041666665,8822.579264114584,1735709400,66,Greed,1.0
2025-01-02,361,774674.85594,0.45706371191135736,24.145482235457067,1104.1539003324099,10094.891613861495,1735795800,70,Greed,1.0
2025-01-03,508,771209.104457,0.27165354330708663,11.867099986220472,748.3118989370079,9803.075828159448,1735882200,74,Greed,1.0
2025-01-04,371,1826029.677386,0.20215633423180593,6.882851665768194,527.6448478167116,7797.149899172507,1735968600,73,Greed,1.0
2025-01-05,239,451943.5077764512,0.41841004184100417,13.337737920502093,1088.4268306694562,7824.165539405858,1736055000,72,Greed,1.0
2025-01-06,573,556527.062831,0.15532286212914484,10.583220581151831,1067.2190506108202,7217.135723097731,1736141400,76,Extreme Greed,1.0
2025-01-07,637,1313178.1710339999,0.7613814756671899,25.271942748822607,3348.320688273155,9068.043705916796,1736227800,78,Extreme Greed,1.0
2025-01-08,1039,3177275.100449,0.37151106833493747,125.23300342059672,1263.6605648796922,6518.9895779990375,1736314200,70,Greed,1.0
2025-01-09,522,1020733.193007,0.2777777777777778,89.99220096168582,737.3802749042145,6362.8980927356315,1736400600,69,Greed,1.0
2025-01-10,819,6547449.582684,0.5274725274725275,-12.352717401709402,1308.920472124542,31588.405895721615,1736487000,50,Neutral,0.5
2025-01-11,283,1658098.721674,0.24381625441696114,8.017952424028268,359.6628438162544,30131.135140431095,1736573400,69,Greed,1.0
2025-01-12,602,2258459.379615,0.7840531561461794,9.538607646179402,1121.4513145847175,12893.280709518272,1736659800,62,Greed,1.0
2025-01-13,408,2936648.0209072023,0.3872549019607843,23.66526801960784,2369.336544019608,29317.207596281864,1736746200,61,Greed,1.0
2025-01-14,275,876582.0223750001,0.49818181818181817,58.43459038181818,444.7584790181818,21343.217767563634,1736832600,63,Greed,1.0
2025-01-15,267,1801599.901969,0.4606741573033708,55.50407602996255,1045.4241110861424,28411.1857780412,1736919000,70,Greed,1.0
2025-01-16,371,3049692.8926330176,0.3423180592991914,56.08546988679245,740.8639671159029,30076.24313476011,1737005400,75,Extreme Greed,1.0
2025-01-17,238,1110230.4997699999,0.5294117647058824,29.43872104201681,1372.5510670168067,8905.736269495797,1737091800,75,Extreme Greed,1.0
2025-01-18,651,2711629.918111687,0.38095238095238093,0.6808495883256523,4804.106598740399,9620.95311349616,1737178200,77,Extreme Greed,1.0
2025-01-19,1567,9715215.049641617,0.20229738353541799,56.10963580216975,413.70297818761964,6104.771320986599,1737264600,77,Extreme Greed,1.0
2025-01-20,1315,8287326.896812,0.5224334600760456,66.37052408593155,1303.293754174905,16330.118057409887,1737351000,76,Extreme Greed,1.0
2025-01-21,530,1523729.631836115,0.3867924528301887,20.901583813207548,749.3587249622642,19761.02999872815,1737437400,76,Extreme Greed,1.0
2025-01-22,832,1778406.180462,0.28125,24.66875968389423,3328.2369150721156,8344.303495522838,1737523800,84,Extreme Greed,1.0
2025-01-23,1218,3697028.66398268,0.6609195402298851,83.13320374384236,3298.1713712643677,6983.956473275615,1737610200,75,Extreme Greed,1.0
2025-01-24,874,1611433.4707741083,0.5583524027459954,12.131326931350113,1305.545316693364,5079.286193251716,1737696600,75,Extreme Greed,1.0
2025-01-25,506,1239377.678231,0.27865612648221344,-20.450625011857706,1387.4884490909092,3985.267088405138,1737783000,75,Extreme Greed,1.0
2025-01-26,451,1201173.584255,0.43458980044345896,90.51766445232816,4308.84201773836,18.065921855875832,1737869400,73,Greed,1.0
2025-01-27,773,1508028.281058,0.4760672703751617,53.469295461837,3412.6423068952136,11661.276710637774,1737955800,71,Greed,1.0
2025-01-28,498,579412.0645028818,0.6285140562248996,36.103642516064255,13691.202972984398,6429.960821865462,1738042200,72,Greed,1.0
2025-01-29,910,1897513.272527,0.4164835164835165,25.737375241758244,5644.36754010989,581.4878012956043,1738128600,72,Greed,1.0
2025-01-30,1067,3014397.231249,0.3467666354264292,21.64711470009372,1487.9263648359886,8261.57404625867,1738215000,70,Greed,1.0
2025-01-31,1016,2783411.415887,0.5413385826771654,35.303441705708664,4091.0517221358264,6716.441229059054,1738301400,76,Extreme Greed,1.0
2025-02-01,634,1363746.251289,0.5962145110410094,50.946695610410096,10302.174925757097,4211.306208217666,1738387800,68,Greed,1.0
2025-02-02,1319,5661092.351257195,0.35860500379075055,123.46835452843062,2165.5854666641394,5409.088864621683,1738474200,60,Greed,1.0
2025-02-03,2380,22592901.397937045,0.4634453781512605,146.58459086932774,5459.560293928433,4859.416197735714,1738560600,44,Fear,0.0
2025-02-04,2512,15678409.382138,0.276671974522293,165.9541752070064,455.5059792754777,15703.124947818073,1738647000,72,Greed,1.0
2025-02-05,1297,8743231.55327,0.3215111796453354,43.721075992289904,907.2909145258288,21926.164488164224,1738733400,54,Neutral,0.5
2025-02-06,1703,2818508.789804,0.46095126247798,19.84955944392249,1467.1614553846152,2869.875065266001,1738819800,49,Neutral,0.5
2025-02-07,1524,3460263.544349,0.2821522309711286,14.730972500656167,22272.25599020997,23967.33330591798,1738906200,44,Fear,0.0
2025-02-08,575,839735.3870250001,0.19130434782608696,1.0203534834782608,1982.8812648521741,17096.856943027826,1738992600,44,Fear,0.0
2025-02-09,764,2920919.6308292,0.4306282722513089,197.05736844502616,5908.921243638743,1661.4545370450262,1739079000,46,Neutral,0.5
2025-02-10,889,3624958.646305,0.4780652418447694,71.88807047244094,10125.99166113611,34318.415525228345,1739165400,43,Fear,0.0
2025-02-11,848,2797544.226785,0.21816037735849056,-7.186067001179245,1503.7326192688681,19989.86707794811,1739251800,47,Neutral,0.5
2025-02-12,1031,4143974.446796168,0.4626576139670223,19.251828353055284,1153.2497903200776,20122.266069995152,1739338200,46,Neutral,0.5
2025-02-13,1370,3199852.209671,0.4678832116788321,20.313528640875912,12293.629157912408,19088.377477377373,1739424600,50,Neutral,0.5
2025-02-14,1655,4007103.2442844,0.42900302114803623,129.22095184773414,120.42195311178247,20052.512642015045,1739511000,48,Neutral,0.5
2025-02-15,932,1712852.9726,0.4302575107296137,48.32932082618026,15140.323771931331,11469.872673227468,1739597400,50,Neutral,0.5
2025-02-16,681,806177.54267,0.44052863436123346,3.4794103157121876,178.82243474302496,3744.413148171806,1739683800,54,Neutral,0.5
2025-02-17,941,2031044.5278709999,0.22422954303931988,1.9325964877789585,150.9278060255048,4732.56718405526,1739770200,51,Neutral,0.5
2025-02-18,1676,3371128.755508,0.5119331742243437,54.418062292959426,26591.554888144394,6687.4516690757755,1739856600,47,Neutral,0.5
2025-02-19,1361,3263930.31753133,0.4276267450404115,11.010870463629685,38525.89681562821,18063.043201803306,1739943000,44,Fear,0.0
2025-02-20,2012,4628609.276245,0.47912524850894633,22.867193887673956,4036.1905930168987,16106.864259217198,1740029400,49,Neutral,0.5
2025-02-21,1873,3972159.9927710197,0.5221569674319274,63.904695114789114,4320.328889701014,15982.61099378804,1740115800,55,Greed,1.0
2025-02-22,686,3175570.174686,0.4970845481049563,36.849423,18490.481035247816,16330.238533271136,1740202200,49,Neutral,0.5
2025-02-23,520,1141310.664357,0.45,20.494104328846156,9601.470606192306,6653.326019425,1740288600,50,Neutral,0.5
2025-02-24,5616,11223619.8034631,0.39672364672364674,6.850102607193732,289.79011483618234,415.2820556340812,1740375000,49,Neutral,0.5
2025-02-25,6246,19414984.756965,0.260646813960935,32.782929400256165,752.958297976305,1141.5425229423631,1740461400,25,Fear,0.0
2025-02-26,1176,4946957.969294,0.6709183673469388,53.76621014370748,2214.1784380187073,1021.7923438341836,1740547800,21,Extreme Fear,0.0
2025-02-27,890,1999898.305549,0.27752808988764044,-41.039514064044944,399.5359947752809,3783.741142521348,1740634200,10,Extreme Fear,0.0
2025-02-28,1019,4123660.762637,0.3886162904808636,221.4211077016683,277.8963830225712,2374.567007783121,1740720600,16,Extreme Fear,0.0
2025-03-01,174,263824.12591388,0.4482758620689655,60.897177977011495,1453.8465763541953,3119.315583793103,1740807000,20,Extreme Fear,0.0
2025-03-02,532,6460848.75823,0.5018796992481203,125.77879832330827,481.5162955075188,9371.077831221804,1740893400,26,Fear,0.0
2025-03-03,1482,8244590.617822,0.6153846153846154,415.9332201302294,819.9971219298245,3500.2799614203777,1740979800,33,Fear,0.0
2025-03-04,2402,11124247.007898001,0.25353871773522063,75.80165136761032,395.2333713405495,2545.786879941715,1741066200,15,Extreme Fear,0.0
2025-03-05,1660,9193653.8498,0.7584337349397591,162.24600356445782,395.54231454216864,3657.355850823494,1741152600,20,Extreme Fear,0.0
2025-03-06,760,6765325.028567,0.48026315789473684,21.18569152763158,177.09613988157895,5795.717284914474,1741239000,25,Fear,0.0
2025-03-07,2552,19854275.554943,0.5223354231974922,58.86993010462382,524.3708673981191,4468.829034675548,1741325400,34,Fear,0.0
2025-03-08,529,892083.4479949999,0.5689981096408318,46.69333338185255,8446.890769432892,3131.854198517958,1741411800,28,Fear,0.0
2025-03-09,1422,10419697.999238,0.4409282700421941,13.905384947257385,173.21962450070322,806.5426083241913,1741498200,27,Fear,0.0
2025-03-10,2911,16811790.415495,0.39745791824115423,-3.438690233596702,249.46059332531777,2998.767983825833,1741584600,20,Extreme Fear,0.0
2025-03-11,3286,14016952.17719,0.18746195982958003,-23.3964482763238,6645.926485982957,2341.3900885374314,1741671000,24,Extreme Fear,0.0
2025-03-12,3968,18618139.113543,0.5645161290322581,72.60735489289314,3113.656990201613,4000.6491172159776,1741757400,34,Fear,0.0
2025-03-13,962,3285591.083667,0.4573804573804574,14.672422944906446,769.9719890956341,5443.617843656964,1741843800,45,Neutral,0.5
2025-03-14,2210,8047187.3251942545,0.8538461538461538,31.061610899999998,151.17492001809956,4004.7944216610863,1741930200,27,Fear,0.0
2025-03-15,261,2355749.524356,0.5938697318007663,301.51197154022987,11648.385178582375,23597.128657252873,1742016600,46,Neutral,0.5
2025-03-16,530,10187921.386796,0.2320754716981132,-14.926308575471696,768.3061799999999,50519.7275055283,1742103000,30,Fear,0.0
2025-03-17,920,3592895.2260114,0.4532608695652174,28.439028818478263,4903.764129684782,9535.147864272825,1742189400,32,Fear,0.0
2025-03-18,834,4050655.349877,0.22541966426858512,86.71797221103118,1535.1697893645085,11904.990233124701,1742275800,34,Fear,0.0
2025-03-19,1612,4598813.831943,0.4162531017369727,18.222507655707197,508.26528596774193,15006.281201493797,1742362200,32,Fear,0.0
2025-03-20,771,1652257.889713,0.4085603112840467,13.290349463035021,1317.1657269260702,2358.06017454345,1742448600,49,Neutral,0.5
2025-03-21,698,2543903.513556,0.5,9.958840077363897,3798.430613997135,4097.717261760745,1742535000,31,Fear,0.0
2025-03-22,535,971809.293555,0.4747663551401869,23.361748138317758,2909.246033775701,3803.037827611215,1742621400,32,Fear,0.0
2025-03-23,447,2593519.577109,0.32662192393736017,31.425999071588368,1103.4231739149889,5709.453012297539,1742707800,30,Fear,0.0
2025-03-24,1027,3017587.067773,0.6153846153846154,105.04280555111977,601.2290101265822,3414.229185942551,1742794200,45,Neutral,0.5
2025-03-25,791,5372519.7425110005,0.3615676359039191,40.49419314791403,1580.5146329329964,11769.79868919722,1742880600,46,Neutral,0.5
2025-03-26,3102,7597754.2762050005,0.27111540941328177,5.094186791424887,1567.2311986363636,1063.4996657601548,1742967000,47,Neutral,0.5
